['0.0009:-0.0014:0.0011', '0.0002:0.0025:0.0009', '0.0004:0.0026:0.0008', '0.0006:0.0:0.0003', '0.0025:-0.0005:0.0007', '0.0003:-0.0036:0.0012', '0.0023:-0.003:0.002', '0.0024:0.0:0.0018', '0.0003:0.0044:0.0005', '0.0009:-0.0005:0.0009', '0.0017:-0.0015:0.0006', '0.0006:0.0031:0.0008', '0.0015:0.0034:0.0021', '0.0003:-0.0072:0.0005', '0.001:-0.0011:0.0006', '0.0033:0.0002:0.0007', '0.0007:-0.0055:0.002', '0.0003:-0.0032:0.0003', '0.0013:-0.0007:0.0007', '0.0019:0.0028:0.0008']['2:1:2', '2:1:2']
['0.0002:0.0025:0.0009', '0.0004:0.0026:0.0008', '0.0006:0.0:0.0003', '0.0025:-0.0005:0.0007', '0.0003:-0.0036:0.0012', '0.0023:-0.003:0.002', '0.0024:0.0:0.0018', '0.0003:0.0044:0.0005', '0.0009:-0.0005:0.0009', '0.0017:-0.0015:0.0006', '0.0006:0.0031:0.0008', '0.0015:0.0034:0.0021', '0.0003:-0.0072:0.0005', '0.001:-0.0011:0.0006', '0.0033:0.0002:0.0007', '0.0007:-0.0055:0.002', '0.0003:-0.0032:0.0003', '0.0013:-0.0007:0.0007', '0.0019:0.0028:0.0008', '0.003:-0.0005:0.0005']['2:1:2', '2:1:2']
['0.0004:0.0026:0.0008', '0.0006:0.0:0.0003', '0.0025:-0.0005:0.0007', '0.0003:-0.0036:0.0012', '0.0023:-0.003:0.002', '0.0024:0.0:0.0018', '0.0003:0.0044:0.0005', '0.0009:-0.0005:0.0009', '0.0017:-0.0015:0.0006', '0.0006:0.0031:0.0008', '0.0015:0.0034:0.0021', '0.0003:-0.0072:0.0005', '0.001:-0.0011:0.0006', '0.0033:0.0002:0.0007', '0.0007:-0.0055:0.002', '0.0003:-0.0032:0.0003', '0.0013:-0.0007:0.0007', '0.0019:0.0028:0.0008', '0.003:-0.0005:0.0005', '0.0005:0.0039:0.0011']['2:1:2', '1:1:2']
['0.0006:0.0:0.0003', '0.0025:-0.0005:0.0007', '0.0003:-0.0036:0.0012', '0.0023:-0.003:0.002', '0.0024:0.0:0.0018', '0.0003:0.0044:0.0005', '0.0009:-0.0005:0.0009', '0.0017:-0.0015:0.0006', '0.0006:0.0031:0.0008', '0.0015:0.0034:0.0021', '0.0003:-0.0072:0.0005', '0.001:-0.0011:0.0006', '0.0033:0.0002:0.0007', '0.0007:-0.0055:0.002', '0.0003:-0.0032:0.0003', '0.0013:-0.0007:0.0007', '0.0019:0.0028:0.0008', '0.003:-0.0005:0.0005', '0.0005:0.0039:0.0011', '0.0017:0.0068:0.0001']['1:1:2', '1:3:1']
['0.0025:-0.0005:0.0007', '0.0003:-0.0036:0.0012', '0.0023:-0.003:0.002', '0.0024:0.0:0.0018', '0.0003:0.0044:0.0005', '0.0009:-0.0005:0.0009', '0.0017:-0.0015:0.0006', '0.0006:0.0031:0.0008', '0.0015:0.0034:0.0021', '0.0003:-0.0072:0.0005', '0.001:-0.0011:0.0006', '0.0033:0.0002:0.0007', '0.0007:-0.0055:0.002', '0.0003:-0.0032:0.0003', '0.0013:-0.0007:0.0007', '0.0019:0.0028:0.0008', '0.003:-0.0005:0.0005', '0.0005:0.0039:0.0011', '0.0017:0.0068:0.0001', '0.0018:-0.008:0.0013']['1:3:1', '1:3:1']
['0.0003:-0.0036:0.0012', '0.0023:-0.003:0.002', '0.0024:0.0:0.0018', '0.0003:0.0044:0.0005', '0.0009:-0.0005:0.0009', '0.0017:-0.0015:0.0006', '0.0006:0.0031:0.0008', '0.0015:0.0034:0.0021', '0.0003:-0.0072:0.0005', '0.001:-0.0011:0.0006', '0.0033:0.0002:0.0007', '0.0007:-0.0055:0.002', '0.0003:-0.0032:0.0003', '0.0013:-0.0007:0.0007', '0.0019:0.0028:0.0008', '0.003:-0.0005:0.0005', '0.0005:0.0039:0.0011', '0.0017:0.0068:0.0001', '0.0018:-0.008:0.0013', '0.0014:-0.0005:0.0011']['1:3:1', '1:2:2']
['0.0023:-0.003:0.002', '0.0024:0.0:0.0018', '0.0003:0.0044:0.0005', '0.0009:-0.0005:0.0009', '0.0017:-0.0015:0.0006', '0.0006:0.0031:0.0008', '0.0015:0.0034:0.0021', '0.0003:-0.0072:0.0005', '0.001:-0.0011:0.0006', '0.0033:0.0002:0.0007', '0.0007:-0.0055:0.002', '0.0003:-0.0032:0.0003', '0.0013:-0.0007:0.0007', '0.0019:0.0028:0.0008', '0.003:-0.0005:0.0005', '0.0005:0.0039:0.0011', '0.0017:0.0068:0.0001', '0.0018:-0.008:0.0013', '0.0014:-0.0005:0.0011', '0.0016:0.0039:0.0004']['1:2:2', '1:-2:2']
['0.0024:0.0:0.0018', '0.0003:0.0044:0.0005', '0.0009:-0.0005:0.0009', '0.0017:-0.0015:0.0006', '0.0006:0.0031:0.0008', '0.0015:0.0034:0.0021', '0.0003:-0.0072:0.0005', '0.001:-0.0011:0.0006', '0.0033:0.0002:0.0007', '0.0007:-0.0055:0.002', '0.0003:-0.0032:0.0003', '0.0013:-0.0007:0.0007', '0.0019:0.0028:0.0008', '0.003:-0.0005:0.0005', '0.0005:0.0039:0.0011', '0.0017:0.0068:0.0001', '0.0018:-0.008:0.0013', '0.0014:-0.0005:0.0011', '0.0016:0.0039:0.0004', '0.0021:0.0026:0.0002']['1:-2:2', '2:-1:0']
['0.0003:0.0044:0.0005', '0.0009:-0.0005:0.0009', '0.0017:-0.0015:0.0006', '0.0006:0.0031:0.0008', '0.0015:0.0034:0.0021', '0.0003:-0.0072:0.0005', '0.001:-0.0011:0.0006', '0.0033:0.0002:0.0007', '0.0007:-0.0055:0.002', '0.0003:-0.0032:0.0003', '0.0013:-0.0007:0.0007', '0.0019:0.0028:0.0008', '0.003:-0.0005:0.0005', '0.0005:0.0039:0.0011', '0.0017:0.0068:0.0001', '0.0018:-0.008:0.0013', '0.0014:-0.0005:0.0011', '0.0016:0.0039:0.0004', '0.0021:0.0026:0.0002', '0.0001:0.0041:0.0006']['2:-1:0', '2:1:1']
['0.0009:-0.0005:0.0009', '0.0017:-0.0015:0.0006', '0.0006:0.0031:0.0008', '0.0015:0.0034:0.0021', '0.0003:-0.0072:0.0005', '0.001:-0.0011:0.0006', '0.0033:0.0002:0.0007', '0.0007:-0.0055:0.002', '0.0003:-0.0032:0.0003', '0.0013:-0.0007:0.0007', '0.0019:0.0028:0.0008', '0.003:-0.0005:0.0005', '0.0005:0.0039:0.0011', '0.0017:0.0068:0.0001', '0.0018:-0.008:0.0013', '0.0014:-0.0005:0.0011', '0.0016:0.0039:0.0004', '0.0021:0.0026:0.0002', '0.0001:0.0041:0.0006', '0.0005:-0.007:0.0']['2:1:1', '2:-3:1']
['0.0017:-0.0015:0.0006', '0.0006:0.0031:0.0008', '0.0015:0.0034:0.0021', '0.0003:-0.0072:0.0005', '0.001:-0.0011:0.0006', '0.0033:0.0002:0.0007', '0.0007:-0.0055:0.002', '0.0003:-0.0032:0.0003', '0.0013:-0.0007:0.0007', '0.0019:0.0028:0.0008', '0.003:-0.0005:0.0005', '0.0005:0.0039:0.0011', '0.0017:0.0068:0.0001', '0.0018:-0.008:0.0013', '0.0014:-0.0005:0.0011', '0.0016:0.0039:0.0004', '0.0021:0.0026:0.0002', '0.0001:0.0041:0.0006', '0.0005:-0.007:0.0', '0.0014:0.0081:0.0001']['2:-3:1', '0:-2:2']
['0.0006:0.0031:0.0008', '0.0015:0.0034:0.0021', '0.0003:-0.0072:0.0005', '0.001:-0.0011:0.0006', '0.0033:0.0002:0.0007', '0.0007:-0.0055:0.002', '0.0003:-0.0032:0.0003', '0.0013:-0.0007:0.0007', '0.0019:0.0028:0.0008', '0.003:-0.0005:0.0005', '0.0005:0.0039:0.0011', '0.0017:0.0068:0.0001', '0.0018:-0.008:0.0013', '0.0014:-0.0005:0.0011', '0.0016:0.0039:0.0004', '0.0021:0.0026:0.0002', '0.0001:0.0041:0.0006', '0.0005:-0.007:0.0', '0.0014:0.0081:0.0001', '0.0032:-0.0017:0.003']['0:-2:2', '2:-1:1']
['0.0015:0.0034:0.0021', '0.0003:-0.0072:0.0005', '0.001:-0.0011:0.0006', '0.0033:0.0002:0.0007', '0.0007:-0.0055:0.002', '0.0003:-0.0032:0.0003', '0.0013:-0.0007:0.0007', '0.0019:0.0028:0.0008', '0.003:-0.0005:0.0005', '0.0005:0.0039:0.0011', '0.0017:0.0068:0.0001', '0.0018:-0.008:0.0013', '0.0014:-0.0005:0.0011', '0.0016:0.0039:0.0004', '0.0021:0.0026:0.0002', '0.0001:0.0041:0.0006', '0.0005:-0.007:0.0', '0.0014:0.0081:0.0001', '0.0032:-0.0017:0.003', '0.0015:0.0029:0.0031']['2:-1:1', '1:3:1']
['0.0003:-0.0072:0.0005', '0.001:-0.0011:0.0006', '0.0033:0.0002:0.0007', '0.0007:-0.0055:0.002', '0.0003:-0.0032:0.0003', '0.0013:-0.0007:0.0007', '0.0019:0.0028:0.0008', '0.003:-0.0005:0.0005', '0.0005:0.0039:0.0011', '0.0017:0.0068:0.0001', '0.0018:-0.008:0.0013', '0.0014:-0.0005:0.0011', '0.0016:0.0039:0.0004', '0.0021:0.0026:0.0002', '0.0001:0.0041:0.0006', '0.0005:-0.007:0.0', '0.0014:0.0081:0.0001', '0.0032:-0.0017:0.003', '0.0015:0.0029:0.0031', '0.0027:-0.0017:0.0005']['1:3:1', '1:3:2']
['0.001:-0.0011:0.0006', '0.0033:0.0002:0.0007', '0.0007:-0.0055:0.002', '0.0003:-0.0032:0.0003', '0.0013:-0.0007:0.0007', '0.0019:0.0028:0.0008', '0.003:-0.0005:0.0005', '0.0005:0.0039:0.0011', '0.0017:0.0068:0.0001', '0.0018:-0.008:0.0013', '0.0014:-0.0005:0.0011', '0.0016:0.0039:0.0004', '0.0021:0.0026:0.0002', '0.0001:0.0041:0.0006', '0.0005:-0.007:0.0', '0.0014:0.0081:0.0001', '0.0032:-0.0017:0.003', '0.0015:0.0029:0.0031', '0.0027:-0.0017:0.0005', '0.0004:0.005:0.0017']['1:3:2', '1:3:1']
['0.0033:0.0002:0.0007', '0.0007:-0.0055:0.002', '0.0003:-0.0032:0.0003', '0.0013:-0.0007:0.0007', '0.0019:0.0028:0.0008', '0.003:-0.0005:0.0005', '0.0005:0.0039:0.0011', '0.0017:0.0068:0.0001', '0.0018:-0.008:0.0013', '0.0014:-0.0005:0.0011', '0.0016:0.0039:0.0004', '0.0021:0.0026:0.0002', '0.0001:0.0041:0.0006', '0.0005:-0.007:0.0', '0.0014:0.0081:0.0001', '0.0032:-0.0017:0.003', '0.0015:0.0029:0.0031', '0.0027:-0.0017:0.0005', '0.0004:0.005:0.0017', '0.0002:-0.0039:0.0014']['1:3:1', '1:3:1']
['0.0007:-0.0055:0.002', '0.0003:-0.0032:0.0003', '0.0013:-0.0007:0.0007', '0.0019:0.0028:0.0008', '0.003:-0.0005:0.0005', '0.0005:0.0039:0.0011', '0.0017:0.0068:0.0001', '0.0018:-0.008:0.0013', '0.0014:-0.0005:0.0011', '0.0016:0.0039:0.0004', '0.0021:0.0026:0.0002', '0.0001:0.0041:0.0006', '0.0005:-0.007:0.0', '0.0014:0.0081:0.0001', '0.0032:-0.0017:0.003', '0.0015:0.0029:0.0031', '0.0027:-0.0017:0.0005', '0.0004:0.005:0.0017', '0.0002:-0.0039:0.0014', '0.0019:-0.0063:0.0023']['1:3:1', '1:-2:1']
['0.0003:-0.0032:0.0003', '0.0013:-0.0007:0.0007', '0.0019:0.0028:0.0008', '0.003:-0.0005:0.0005', '0.0005:0.0039:0.0011', '0.0017:0.0068:0.0001', '0.0018:-0.008:0.0013', '0.0014:-0.0005:0.0011', '0.0016:0.0039:0.0004', '0.0021:0.0026:0.0002', '0.0001:0.0041:0.0006', '0.0005:-0.007:0.0', '0.0014:0.0081:0.0001', '0.0032:-0.0017:0.003', '0.0015:0.0029:0.0031', '0.0027:-0.0017:0.0005', '0.0004:0.005:0.0017', '0.0002:-0.0039:0.0014', '0.0019:-0.0063:0.0023', '0.0032:0.0005:0.0024']['1:-2:1', '1:-1:2']
['0.0013:-0.0007:0.0007', '0.0019:0.0028:0.0008', '0.003:-0.0005:0.0005', '0.0005:0.0039:0.0011', '0.0017:0.0068:0.0001', '0.0018:-0.008:0.0013', '0.0014:-0.0005:0.0011', '0.0016:0.0039:0.0004', '0.0021:0.0026:0.0002', '0.0001:0.0041:0.0006', '0.0005:-0.007:0.0', '0.0014:0.0081:0.0001', '0.0032:-0.0017:0.003', '0.0015:0.0029:0.0031', '0.0027:-0.0017:0.0005', '0.0004:0.005:0.0017', '0.0002:-0.0039:0.0014', '0.0019:-0.0063:0.0023', '0.0032:0.0005:0.0024', '0.0016:0.0004:0.0037']['1:-1:2', '2:-1:0']
['0.0019:0.0028:0.0008', '0.003:-0.0005:0.0005', '0.0005:0.0039:0.0011', '0.0017:0.0068:0.0001', '0.0018:-0.008:0.0013', '0.0014:-0.0005:0.0011', '0.0016:0.0039:0.0004', '0.0021:0.0026:0.0002', '0.0001:0.0041:0.0006', '0.0005:-0.007:0.0', '0.0014:0.0081:0.0001', '0.0032:-0.0017:0.003', '0.0015:0.0029:0.0031', '0.0027:-0.0017:0.0005', '0.0004:0.005:0.0017', '0.0002:-0.0039:0.0014', '0.0019:-0.0063:0.0023', '0.0032:0.0005:0.0024', '0.0016:0.0004:0.0037', '0.0019:0.0003:0.0027']['2:-1:0', '1:-3:1']
['0.003:-0.0005:0.0005', '0.0005:0.0039:0.0011', '0.0017:0.0068:0.0001', '0.0018:-0.008:0.0013', '0.0014:-0.0005:0.0011', '0.0016:0.0039:0.0004', '0.0021:0.0026:0.0002', '0.0001:0.0041:0.0006', '0.0005:-0.007:0.0', '0.0014:0.0081:0.0001', '0.0032:-0.0017:0.003', '0.0015:0.0029:0.0031', '0.0027:-0.0017:0.0005', '0.0004:0.005:0.0017', '0.0002:-0.0039:0.0014', '0.0019:-0.0063:0.0023', '0.0032:0.0005:0.0024', '0.0016:0.0004:0.0037', '0.0019:0.0003:0.0027', '0.0011:0.0002:0.0032']['1:-3:1', '1:-3:1']
['0.0005:0.0039:0.0011', '0.0017:0.0068:0.0001', '0.0018:-0.008:0.0013', '0.0014:-0.0005:0.0011', '0.0016:0.0039:0.0004', '0.0021:0.0026:0.0002', '0.0001:0.0041:0.0006', '0.0005:-0.007:0.0', '0.0014:0.0081:0.0001', '0.0032:-0.0017:0.003', '0.0015:0.0029:0.0031', '0.0027:-0.0017:0.0005', '0.0004:0.005:0.0017', '0.0002:-0.0039:0.0014', '0.0019:-0.0063:0.0023', '0.0032:0.0005:0.0024', '0.0016:0.0004:0.0037', '0.0019:0.0003:0.0027', '0.0011:0.0002:0.0032', '0.0011:0.0044:0.0014']['1:-3:1', '1:-1:2']
['0.0017:0.0068:0.0001', '0.0018:-0.008:0.0013', '0.0014:-0.0005:0.0011', '0.0016:0.0039:0.0004', '0.0021:0.0026:0.0002', '0.0001:0.0041:0.0006', '0.0005:-0.007:0.0', '0.0014:0.0081:0.0001', '0.0032:-0.0017:0.003', '0.0015:0.0029:0.0031', '0.0027:-0.0017:0.0005', '0.0004:0.005:0.0017', '0.0002:-0.0039:0.0014', '0.0019:-0.0063:0.0023', '0.0032:0.0005:0.0024', '0.0016:0.0004:0.0037', '0.0019:0.0003:0.0027', '0.0011:0.0002:0.0032', '0.0011:0.0044:0.0014', '0.0005:0.0042:0.0011']['1:-1:2', '2:1:0']
['0.0018:-0.008:0.0013', '0.0014:-0.0005:0.0011', '0.0016:0.0039:0.0004', '0.0021:0.0026:0.0002', '0.0001:0.0041:0.0006', '0.0005:-0.007:0.0', '0.0014:0.0081:0.0001', '0.0032:-0.0017:0.003', '0.0015:0.0029:0.0031', '0.0027:-0.0017:0.0005', '0.0004:0.005:0.0017', '0.0002:-0.0039:0.0014', '0.0019:-0.0063:0.0023', '0.0032:0.0005:0.0024', '0.0016:0.0004:0.0037', '0.0019:0.0003:0.0027', '0.0011:0.0002:0.0032', '0.0011:0.0044:0.0014', '0.0005:0.0042:0.0011', '0.0003:0.0015:0.0047']['2:1:0', '1:1:1']
['0.0014:-0.0005:0.0011', '0.0016:0.0039:0.0004', '0.0021:0.0026:0.0002', '0.0001:0.0041:0.0006', '0.0005:-0.007:0.0', '0.0014:0.0081:0.0001', '0.0032:-0.0017:0.003', '0.0015:0.0029:0.0031', '0.0027:-0.0017:0.0005', '0.0004:0.005:0.0017', '0.0002:-0.0039:0.0014', '0.0019:-0.0063:0.0023', '0.0032:0.0005:0.0024', '0.0016:0.0004:0.0037', '0.0019:0.0003:0.0027', '0.0011:0.0002:0.0032', '0.0011:0.0044:0.0014', '0.0005:0.0042:0.0011', '0.0003:0.0015:0.0047', '0.0006:-0.0024:0.0025']['1:1:1', '1:1:1']
['0.0016:0.0039:0.0004', '0.0021:0.0026:0.0002', '0.0001:0.0041:0.0006', '0.0005:-0.007:0.0', '0.0014:0.0081:0.0001', '0.0032:-0.0017:0.003', '0.0015:0.0029:0.0031', '0.0027:-0.0017:0.0005', '0.0004:0.005:0.0017', '0.0002:-0.0039:0.0014', '0.0019:-0.0063:0.0023', '0.0032:0.0005:0.0024', '0.0016:0.0004:0.0037', '0.0019:0.0003:0.0027', '0.0011:0.0002:0.0032', '0.0011:0.0044:0.0014', '0.0005:0.0042:0.0011', '0.0003:0.0015:0.0047', '0.0006:-0.0024:0.0025', '0.003:-0.0009:0.0']['1:1:1', '1:3:1']
['0.0021:0.0026:0.0002', '0.0001:0.0041:0.0006', '0.0005:-0.007:0.0', '0.0014:0.0081:0.0001', '0.0032:-0.0017:0.003', '0.0015:0.0029:0.0031', '0.0027:-0.0017:0.0005', '0.0004:0.005:0.0017', '0.0002:-0.0039:0.0014', '0.0019:-0.0063:0.0023', '0.0032:0.0005:0.0024', '0.0016:0.0004:0.0037', '0.0019:0.0003:0.0027', '0.0011:0.0002:0.0032', '0.0011:0.0044:0.0014', '0.0005:0.0042:0.0011', '0.0003:0.0015:0.0047', '0.0006:-0.0024:0.0025', '0.003:-0.0009:0.0', '0.0029:0.0006:0.0008']['1:3:1', '1:-1:2']
['0.0001:0.0041:0.0006', '0.0005:-0.007:0.0', '0.0014:0.0081:0.0001', '0.0032:-0.0017:0.003', '0.0015:0.0029:0.0031', '0.0027:-0.0017:0.0005', '0.0004:0.005:0.0017', '0.0002:-0.0039:0.0014', '0.0019:-0.0063:0.0023', '0.0032:0.0005:0.0024', '0.0016:0.0004:0.0037', '0.0019:0.0003:0.0027', '0.0011:0.0002:0.0032', '0.0011:0.0044:0.0014', '0.0005:0.0042:0.0011', '0.0003:0.0015:0.0047', '0.0006:-0.0024:0.0025', '0.003:-0.0009:0.0', '0.0029:0.0006:0.0008', '0.0033:-0.0043:0.001']['1:-1:2', '1:3:2']
['0.0005:-0.007:0.0', '0.0014:0.0081:0.0001', '0.0032:-0.0017:0.003', '0.0015:0.0029:0.0031', '0.0027:-0.0017:0.0005', '0.0004:0.005:0.0017', '0.0002:-0.0039:0.0014', '0.0019:-0.0063:0.0023', '0.0032:0.0005:0.0024', '0.0016:0.0004:0.0037', '0.0019:0.0003:0.0027', '0.0011:0.0002:0.0032', '0.0011:0.0044:0.0014', '0.0005:0.0042:0.0011', '0.0003:0.0015:0.0047', '0.0006:-0.0024:0.0025', '0.003:-0.0009:0.0', '0.0029:0.0006:0.0008', '0.0033:-0.0043:0.001', '0.0:-0.0017:0.0033']['1:3:2', '1:-3:1']
['0.0014:0.0081:0.0001', '0.0032:-0.0017:0.003', '0.0015:0.0029:0.0031', '0.0027:-0.0017:0.0005', '0.0004:0.005:0.0017', '0.0002:-0.0039:0.0014', '0.0019:-0.0063:0.0023', '0.0032:0.0005:0.0024', '0.0016:0.0004:0.0037', '0.0019:0.0003:0.0027', '0.0011:0.0002:0.0032', '0.0011:0.0044:0.0014', '0.0005:0.0042:0.0011', '0.0003:0.0015:0.0047', '0.0006:-0.0024:0.0025', '0.003:-0.0009:0.0', '0.0029:0.0006:0.0008', '0.0033:-0.0043:0.001', '0.0:-0.0017:0.0033', '0.0026:-0.0007:0.0014']['1:-3:1', '1:-1:2']
['0.0032:-0.0017:0.003', '0.0015:0.0029:0.0031', '0.0027:-0.0017:0.0005', '0.0004:0.005:0.0017', '0.0002:-0.0039:0.0014', '0.0019:-0.0063:0.0023', '0.0032:0.0005:0.0024', '0.0016:0.0004:0.0037', '0.0019:0.0003:0.0027', '0.0011:0.0002:0.0032', '0.0011:0.0044:0.0014', '0.0005:0.0042:0.0011', '0.0003:0.0015:0.0047', '0.0006:-0.0024:0.0025', '0.003:-0.0009:0.0', '0.0029:0.0006:0.0008', '0.0033:-0.0043:0.001', '0.0:-0.0017:0.0033', '0.0026:-0.0007:0.0014', '0.0012:0.0038:0.0005']['1:-1:2', '2:1:1']
['0.0015:0.0029:0.0031', '0.0027:-0.0017:0.0005', '0.0004:0.005:0.0017', '0.0002:-0.0039:0.0014', '0.0019:-0.0063:0.0023', '0.0032:0.0005:0.0024', '0.0016:0.0004:0.0037', '0.0019:0.0003:0.0027', '0.0011:0.0002:0.0032', '0.0011:0.0044:0.0014', '0.0005:0.0042:0.0011', '0.0003:0.0015:0.0047', '0.0006:-0.0024:0.0025', '0.003:-0.0009:0.0', '0.0029:0.0006:0.0008', '0.0033:-0.0043:0.001', '0.0:-0.0017:0.0033', '0.0026:-0.0007:0.0014', '0.0012:0.0038:0.0005', '0.0012:0.0034:0.0015']['2:1:1', '1:-1:2']
['0.0027:-0.0017:0.0005', '0.0004:0.005:0.0017', '0.0002:-0.0039:0.0014', '0.0019:-0.0063:0.0023', '0.0032:0.0005:0.0024', '0.0016:0.0004:0.0037', '0.0019:0.0003:0.0027', '0.0011:0.0002:0.0032', '0.0011:0.0044:0.0014', '0.0005:0.0042:0.0011', '0.0003:0.0015:0.0047', '0.0006:-0.0024:0.0025', '0.003:-0.0009:0.0', '0.0029:0.0006:0.0008', '0.0033:-0.0043:0.001', '0.0:-0.0017:0.0033', '0.0026:-0.0007:0.0014', '0.0012:0.0038:0.0005', '0.0012:0.0034:0.0015', '0.0005:0.0068:0.0008']['1:-1:2', '1:1:2']
['0.0004:0.005:0.0017', '0.0002:-0.0039:0.0014', '0.0019:-0.0063:0.0023', '0.0032:0.0005:0.0024', '0.0016:0.0004:0.0037', '0.0019:0.0003:0.0027', '0.0011:0.0002:0.0032', '0.0011:0.0044:0.0014', '0.0005:0.0042:0.0011', '0.0003:0.0015:0.0047', '0.0006:-0.0024:0.0025', '0.003:-0.0009:0.0', '0.0029:0.0006:0.0008', '0.0033:-0.0043:0.001', '0.0:-0.0017:0.0033', '0.0026:-0.0007:0.0014', '0.0012:0.0038:0.0005', '0.0012:0.0034:0.0015', '0.0005:0.0068:0.0008', '0.0007:0.0036:0.0003']['1:1:2', '2:1:2']
['0.0002:-0.0039:0.0014', '0.0019:-0.0063:0.0023', '0.0032:0.0005:0.0024', '0.0016:0.0004:0.0037', '0.0019:0.0003:0.0027', '0.0011:0.0002:0.0032', '0.0011:0.0044:0.0014', '0.0005:0.0042:0.0011', '0.0003:0.0015:0.0047', '0.0006:-0.0024:0.0025', '0.003:-0.0009:0.0', '0.0029:0.0006:0.0008', '0.0033:-0.0043:0.001', '0.0:-0.0017:0.0033', '0.0026:-0.0007:0.0014', '0.0012:0.0038:0.0005', '0.0012:0.0034:0.0015', '0.0005:0.0068:0.0008', '0.0007:0.0036:0.0003', '0.0013:-0.002:0.0007']['2:1:2', '2:-1:1']
['0.0019:-0.0063:0.0023', '0.0032:0.0005:0.0024', '0.0016:0.0004:0.0037', '0.0019:0.0003:0.0027', '0.0011:0.0002:0.0032', '0.0011:0.0044:0.0014', '0.0005:0.0042:0.0011', '0.0003:0.0015:0.0047', '0.0006:-0.0024:0.0025', '0.003:-0.0009:0.0', '0.0029:0.0006:0.0008', '0.0033:-0.0043:0.001', '0.0:-0.0017:0.0033', '0.0026:-0.0007:0.0014', '0.0012:0.0038:0.0005', '0.0012:0.0034:0.0015', '0.0005:0.0068:0.0008', '0.0007:0.0036:0.0003', '0.0013:-0.002:0.0007', '0.0012:-0.001:0.0025']['2:-1:1', '1:2:2']
['0.0032:0.0005:0.0024', '0.0016:0.0004:0.0037', '0.0019:0.0003:0.0027', '0.0011:0.0002:0.0032', '0.0011:0.0044:0.0014', '0.0005:0.0042:0.0011', '0.0003:0.0015:0.0047', '0.0006:-0.0024:0.0025', '0.003:-0.0009:0.0', '0.0029:0.0006:0.0008', '0.0033:-0.0043:0.001', '0.0:-0.0017:0.0033', '0.0026:-0.0007:0.0014', '0.0012:0.0038:0.0005', '0.0012:0.0034:0.0015', '0.0005:0.0068:0.0008', '0.0007:0.0036:0.0003', '0.0013:-0.002:0.0007', '0.0012:-0.001:0.0025', '0.0023:-0.0004:0.0']['1:2:2', '1:2:1']
['0.0016:0.0004:0.0037', '0.0019:0.0003:0.0027', '0.0011:0.0002:0.0032', '0.0011:0.0044:0.0014', '0.0005:0.0042:0.0011', '0.0003:0.0015:0.0047', '0.0006:-0.0024:0.0025', '0.003:-0.0009:0.0', '0.0029:0.0006:0.0008', '0.0033:-0.0043:0.001', '0.0:-0.0017:0.0033', '0.0026:-0.0007:0.0014', '0.0012:0.0038:0.0005', '0.0012:0.0034:0.0015', '0.0005:0.0068:0.0008', '0.0007:0.0036:0.0003', '0.0013:-0.002:0.0007', '0.0012:-0.001:0.0025', '0.0023:-0.0004:0.0', '0.0006:-0.0093:0.0006']['1:2:1', '1:1:2']
['0.0019:0.0003:0.0027', '0.0011:0.0002:0.0032', '0.0011:0.0044:0.0014', '0.0005:0.0042:0.0011', '0.0003:0.0015:0.0047', '0.0006:-0.0024:0.0025', '0.003:-0.0009:0.0', '0.0029:0.0006:0.0008', '0.0033:-0.0043:0.001', '0.0:-0.0017:0.0033', '0.0026:-0.0007:0.0014', '0.0012:0.0038:0.0005', '0.0012:0.0034:0.0015', '0.0005:0.0068:0.0008', '0.0007:0.0036:0.0003', '0.0013:-0.002:0.0007', '0.0012:-0.001:0.0025', '0.0023:-0.0004:0.0', '0.0006:-0.0093:0.0006', '0.001:-0.0032:0.0006']['1:1:2', '1:-2:1']
['0.0011:0.0002:0.0032', '0.0011:0.0044:0.0014', '0.0005:0.0042:0.0011', '0.0003:0.0015:0.0047', '0.0006:-0.0024:0.0025', '0.003:-0.0009:0.0', '0.0029:0.0006:0.0008', '0.0033:-0.0043:0.001', '0.0:-0.0017:0.0033', '0.0026:-0.0007:0.0014', '0.0012:0.0038:0.0005', '0.0012:0.0034:0.0015', '0.0005:0.0068:0.0008', '0.0007:0.0036:0.0003', '0.0013:-0.002:0.0007', '0.0012:-0.001:0.0025', '0.0023:-0.0004:0.0', '0.0006:-0.0093:0.0006', '0.001:-0.0032:0.0006', '0.0008:-0.0005:0.0024']['1:-2:1', '1:3:0']
['0.0011:0.0044:0.0014', '0.0005:0.0042:0.0011', '0.0003:0.0015:0.0047', '0.0006:-0.0024:0.0025', '0.003:-0.0009:0.0', '0.0029:0.0006:0.0008', '0.0033:-0.0043:0.001', '0.0:-0.0017:0.0033', '0.0026:-0.0007:0.0014', '0.0012:0.0038:0.0005', '0.0012:0.0034:0.0015', '0.0005:0.0068:0.0008', '0.0007:0.0036:0.0003', '0.0013:-0.002:0.0007', '0.0012:-0.001:0.0025', '0.0023:-0.0004:0.0', '0.0006:-0.0093:0.0006', '0.001:-0.0032:0.0006', '0.0008:-0.0005:0.0024', '0.0023:0.0003:0.0001']['1:3:0', '1:-3:1']
